27 4331
1
      -36.843  0.2250E-10
      -36.833  0.2800E-10
      -36.823  0.3481E-10
      -36.813  0.4317E-10
      -36.803  0.5340E-10
      -36.793  0.6585E-10
      -36.783  0.8100E-10
      -36.773  0.9918E-10
      -36.763  0.1217E-09
      -36.753  0.1482E-09
      -36.743  0.1805E-09
      -36.733  0.2189E-09
      -36.723  0.2645E-09
      -36.713  0.3196E-09
      -36.703  0.3847E-09
      -36.693  0.4614E-09
      -36.683  0.5523E-09
      -36.673  0.6598E-09
      -36.663  0.7860E-09
      -36.653  0.9327E-09
      -36.643  0.1105E-08
      -36.633  0.1303E-08
      -36.623  0.1537E-08
      -36.613  0.1806E-08
      -36.603  0.2118E-08
      -36.593  0.2472E-08
      -36.583  0.2883E-08
      -36.573  0.3352E-08
      -36.563  0.3886E-08
      -36.553  0.4493E-08
      -36.543  0.5181E-08
      -36.533  0.5958E-08
      -36.523  0.6858E-08
      -36.513  0.7946E-08
      -36.503  0.9199E-08
      -36.493  0.1062E-07
      -36.483  0.1232E-07
      -36.473  0.1419E-07
      -36.463  0.1635E-07
      -36.453  0.1893E-07
      -36.443  0.2199E-07
      -36.433  0.2562E-07
      -36.423  0.3013E-07
      -36.413  0.3560E-07
      -36.403  0.4246E-07
      -36.393  0.5111E-07
      -36.383  0.6216E-07
      -36.373  0.7657E-07
      -36.363  0.9534E-07
      -36.353  0.1199E-06
      -36.343  0.1528E-06
      -36.333  0.1965E-06
      -36.323  0.2549E-06
      -36.313  0.3330E-06
      -36.303  0.4379E-06
      -36.293  0.5794E-06
      -36.283  0.7702E-06
      -36.273  0.1024E-05
      -36.263  0.1364E-05
      -36.253  0.1820E-05
      -36.243  0.2429E-05
      -36.233  0.3241E-05
      -36.223  0.4320E-05
      -36.213  0.5757E-05
      -36.203  0.7656E-05
      -36.193  0.1019E-04
      -36.183  0.1348E-04
      -36.173  0.1784E-04
      -36.163  0.2354E-04
      -36.153  0.3104E-04
      -36.143  0.4072E-04
      -36.133  0.5343E-04
      -36.123  0.6965E-04
      -36.113  0.9098E-04
      -36.103  0.1182E-03
      -36.093  0.1533E-03
      -36.083  0.1984E-03
      -36.073  0.2562E-03
      -36.063  0.3297E-03
      -36.053  0.4230E-03
      -36.043  0.5427E-03
      -36.033  0.6928E-03
      -36.023  0.8799E-03
      -36.013  0.1120E-02
      -36.003  0.1416E-02
      -35.993  0.1791E-02
      -35.983  0.2256E-02
      -35.973  0.2833E-02
      -35.963  0.3552E-02
      -35.953  0.4436E-02
      -35.943  0.5514E-02
      -35.933  0.6864E-02
      -35.923  0.8515E-02
      -35.913  0.1053E-01
      -35.903  0.1301E-01
      -35.893  0.1599E-01
      -35.883  0.1959E-01
      -35.873  0.2397E-01
      -35.863  0.2925E-01
      -35.853  0.3562E-01
      -35.843  0.4318E-01
      -35.833  0.5233E-01
      -35.823  0.6293E-01
      -35.813  0.7604E-01
      -35.803  0.9095E-01
      -35.793  0.1093E+00
      -35.783  0.1303E+00
      -35.773  0.1551E+00
      -35.763  0.1842E+00
      -35.753  0.2181E+00
      -35.743  0.2578E+00
      -35.733  0.3036E+00
      -35.723  0.3569E+00
      -35.713  0.4185E+00
      -35.703  0.4872E+00
      -35.693  0.5683E+00
      -35.683  0.6623E+00
      -35.673  0.7654E+00
      -35.663  0.8854E+00
      -35.653  0.1021E+01
      -35.643  0.1175E+01
      -35.633  0.1349E+01
      -35.623  0.1544E+01
      -35.613  0.1760E+01
      -35.603  0.2001E+01
      -35.593  0.2271E+01
      -35.583  0.2570E+01
      -35.573  0.2899E+01
      -35.563  0.3263E+01
      -35.553  0.3661E+01
      -35.543  0.4103E+01
      -35.533  0.4572E+01
      -35.523  0.5112E+01
      -35.513  0.5653E+01
      -35.503  0.6273E+01
      -35.493  0.6933E+01
      -35.483  0.7643E+01
      -35.473  0.8384E+01
      -35.463  0.9174E+01
      -35.453  0.1003E+02
      -35.443  0.1094E+02
      -35.433  0.1189E+02
      -35.423  0.1287E+02
      -35.413  0.1393E+02
      -35.403  0.1499E+02
      -35.393  0.1613E+02
      -35.383  0.1730E+02
      -35.373  0.1849E+02
      -35.363  0.1973E+02
      -35.353  0.2098E+02
      -35.343  0.2227E+02
      -35.333  0.2355E+02
      -35.323  0.2484E+02
      -35.313  0.2615E+02
      -35.303  0.2743E+02
      -35.293  0.2870E+02
      -35.283  0.2997E+02
      -35.273  0.3120E+02
      -35.263  0.3242E+02
      -35.253  0.3355E+02
      -35.243  0.3465E+02
      -35.233  0.3569E+02
      -35.223  0.3666E+02
      -35.213  0.3757E+02
      -35.203  0.3837E+02
      -35.193  0.3909E+02
      -35.183  0.3970E+02
      -35.173  0.4022E+02
      -35.163  0.4062E+02
      -35.153  0.4092E+02
      -35.143  0.4122E+02
      -35.133  0.4122E+02
      -35.123  0.4122E+02
      -35.113  0.4112E+02
      -35.103  0.4102E+02
      -35.093  0.4062E+02
      -35.083  0.4018E+02
      -35.073  0.3971E+02
      -35.063  0.3907E+02
      -35.053  0.3831E+02
      -35.043  0.3751E+02
      -35.033  0.3660E+02
      -35.023  0.3564E+02
      -35.013  0.3461E+02
      -35.003  0.3350E+02
      -34.993  0.3236E+02
      -34.983  0.3115E+02
      -34.973  0.2993E+02
      -34.963  0.2865E+02
      -34.953  0.2739E+02
      -34.943  0.2608E+02
      -34.933  0.2479E+02
      -34.923  0.2348E+02
      -34.913  0.2220E+02
      -34.903  0.2092E+02
      -34.893  0.1966E+02
      -34.883  0.1843E+02
      -34.873  0.1724E+02
      -34.863  0.1607E+02
      -34.853  0.1493E+02
      -34.843  0.1386E+02
      -34.833  0.1281E+02
      -34.823  0.1183E+02
      -34.813  0.1089E+02
      -34.803  0.9999E+01
      -34.793  0.9138E+01
      -34.783  0.8328E+01
      -34.773  0.7587E+01
      -34.763  0.6887E+01
      -34.753  0.6236E+01
      -34.743  0.5616E+01
      -34.733  0.5076E+01
      -34.723  0.4539E+01
      -34.713  0.4075E+01
      -34.703  0.3640E+01
      -34.693  0.3244E+01
      -34.683  0.2881E+01
      -34.673  0.2555E+01
      -34.663  0.2257E+01
      -34.653  0.1990E+01
      -34.643  0.1747E+01
      -34.633  0.1532E+01
      -34.623  0.1339E+01
      -34.613  0.1168E+01
      -34.603  0.1016E+01
      -34.593  0.8805E+00
      -34.583  0.7624E+00
      -34.573  0.6572E+00
      -34.563  0.5661E+00
      -34.553  0.4835E+00
      -34.543  0.4153E+00
